pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order,mastery
290,17,91,1,37,,
290,17,16,2,0,,
290,17,185,2,0,,
290,17,203,2,0,,
290,17,318,2,0,,
290,17,400,2,0,,
290,17,405,2,0,,
290,17,450,2,0,,
290,17,515,2,0,,
290,17,76,4,0,,
290,17,92,4,0,,
290,17,104,4,0,,
290,17,141,4,0,,
290,17,156,4,0,,
290,17,164,4,0,,
290,17,182,4,0,,
290,17,201,4,0,,
290,17,206,4,0,,
290,17,207,4,0,,
290,17,214,4,0,,
290,17,216,4,0,,
290,17,218,4,0,,
290,17,237,4,0,,
290,17,241,4,0,,
290,17,247,4,0,,
290,17,263,4,0,,
290,17,332,4,0,,
290,17,404,4,0,,
290,17,496,4,0,,
290,17,590,4,0,,
291,17,103,1,0,2.0,
291,17,104,1,0,1.0,
291,17,210,1,0,3.0,
291,17,10,1,1,5.0,
291,17,28,1,1,8.0,
291,17,71,1,1,7.0,
291,17,103,1,1,2.0,
291,17,104,1,1,1.0,
291,17,106,1,1,6.0,
291,17,210,1,1,3.0,
291,17,450,1,1,4.0,
291,17,71,1,5,,
291,17,28,1,9,,
291,17,154,1,13,,
291,17,97,1,17,,
291,17,163,1,23,,
291,17,170,1,29,,
291,17,226,1,35,,
291,17,14,1,41,,
291,17,404,1,47,,
291,17,14,4,0,,
291,17,63,4,0,,
291,17,76,4,0,,
291,17,92,4,0,,
291,17,104,4,0,,
291,17,141,4,0,,
291,17,156,4,0,,
291,17,164,4,0,,
291,17,168,4,0,,
291,17,182,4,0,,
291,17,201,4,0,,
291,17,206,4,0,,
291,17,207,4,0,,
291,17,213,4,0,,
291,17,214,4,0,,
291,17,216,4,0,,
291,17,218,4,0,,
291,17,237,4,0,,
291,17,241,4,0,,
291,17,247,4,0,,
291,17,263,4,0,,
291,17,332,4,0,,
291,17,355,4,0,,
291,17,369,4,0,,
291,17,404,4,0,,
291,17,416,4,0,,
291,17,496,4,0,,
291,17,590,4,0,,
292,17,10,1,1,1.0,
292,17,28,1,1,4.0,
292,17,71,1,1,3.0,
292,17,106,1,1,2.0,
292,17,71,1,5,,
292,17,28,1,9,,
292,17,154,1,13,,
292,17,180,1,17,,
292,17,425,1,21,,
292,17,170,1,25,,
292,17,109,1,29,,
292,17,247,1,33,,
292,17,288,1,37,,
292,17,377,1,41,,
292,17,566,1,45,,
292,17,63,4,0,,
292,17,76,4,0,,
292,17,92,4,0,,
292,17,104,4,0,,
292,17,138,4,0,,
292,17,141,4,0,,
292,17,156,4,0,,
292,17,164,4,0,,
292,17,168,4,0,,
292,17,182,4,0,,
292,17,201,4,0,,
292,17,206,4,0,,
292,17,207,4,0,,
292,17,214,4,0,,
292,17,216,4,0,,
292,17,218,4,0,,
292,17,237,4,0,,
292,17,241,4,0,,
292,17,247,4,0,,
292,17,261,4,0,,
292,17,263,4,0,,
292,17,332,4,0,,
292,17,404,4,0,,
292,17,416,4,0,,
292,17,421,4,0,,
292,17,496,4,0,,
292,17,590,4,0,,
293,17,1,1,1,,
293,17,497,1,4,,
293,17,310,1,8,,
293,17,336,1,11,,
293,17,103,1,15,,
293,17,48,1,18,,
293,17,23,1,22,,
293,17,253,1,25,,
293,17,46,1,29,,
293,17,156,1,32,,
293,17,214,1,36,,
293,17,304,1,39,,
293,17,485,1,43,,
293,17,36,2,0,,
293,17,108,2,0,,
293,17,173,2,0,,
293,17,265,2,0,,
293,17,283,2,0,,
293,17,313,2,0,,
293,17,326,2,0,,
293,17,359,2,0,,
293,17,509,2,0,,
293,17,574,2,0,,
293,17,46,4,0,,
293,17,53,4,0,,
293,17,58,4,0,,
293,17,59,4,0,,
293,17,76,4,0,,
293,17,92,4,0,,
293,17,104,4,0,,
293,17,126,4,0,,
293,17,156,4,0,,
293,17,164,4,0,,
293,17,182,4,0,,
293,17,207,4,0,,
293,17,213,4,0,,
293,17,214,4,0,,
293,17,216,4,0,,
293,17,218,4,0,,
293,17,237,4,0,,
293,17,240,4,0,,
293,17,241,4,0,,
293,17,247,4,0,,
293,17,263,4,0,,
293,17,374,4,0,,
293,17,496,4,0,,
293,17,497,4,0,,
293,17,526,4,0,,
293,17,590,4,0,,
294,17,44,1,0,,
294,17,1,1,1,2.0,
294,17,44,1,1,1.0,
294,17,310,1,1,4.0,
294,17,336,1,1,5.0,
294,17,497,1,1,3.0,
294,17,497,1,4,,
294,17,310,1,9,,
294,17,336,1,11,,
294,17,103,1,15,,
294,17,48,1,18,,
294,17,23,1,23,,
294,17,253,1,27,,
294,17,46,1,32,,
294,17,156,1,36,,
294,17,214,1,41,,
294,17,304,1,45,,
294,17,485,1,50,,
294,17,46,4,0,,
294,17,53,4,0,,
294,17,58,4,0,,
294,17,59,4,0,,
294,17,76,4,0,,
294,17,89,4,0,,
294,17,92,4,0,,
294,17,104,4,0,,
294,17,126,4,0,,
294,17,156,4,0,,
294,17,157,4,0,,
294,17,164,4,0,,
294,17,182,4,0,,
294,17,207,4,0,,
294,17,213,4,0,,
294,17,214,4,0,,
294,17,216,4,0,,
294,17,218,4,0,,
294,17,237,4,0,,
294,17,240,4,0,,
294,17,241,4,0,,
294,17,247,4,0,,
294,17,259,4,0,,
294,17,263,4,0,,
294,17,269,4,0,,
294,17,280,4,0,,
294,17,315,4,0,,
294,17,317,4,0,,
294,17,374,4,0,,
294,17,479,4,0,,
294,17,496,4,0,,
294,17,497,4,0,,
294,17,523,4,0,,
294,17,526,4,0,,
294,17,590,4,0,,
295,17,242,1,0,,
295,17,1,1,1,7.0,
295,17,44,1,1,2.0,
295,17,242,1,1,1.0,
295,17,310,1,1,9.0,
295,17,336,1,1,10.0,
295,17,422,1,1,6.0,
295,17,423,1,1,4.0,
295,17,424,1,1,5.0,
295,17,497,1,1,8.0,
295,17,586,1,1,3.0,
295,17,497,1,4,,
295,17,310,1,9,,
295,17,336,1,11,,
295,17,103,1,15,,
295,17,48,1,18,,
295,17,23,1,23,,
295,17,253,1,27,,
295,17,46,1,32,,
295,17,156,1,36,,
295,17,214,1,42,,
295,17,304,1,47,,
295,17,485,1,53,,
295,17,586,1,58,,
295,17,63,1,64,,
295,17,46,4,0,,
295,17,53,4,0,,
295,17,57,4,0,,
295,17,58,4,0,,
295,17,59,4,0,,
295,17,63,4,0,,
295,17,76,4,0,,
295,17,89,4,0,,
295,17,92,4,0,,
295,17,104,4,0,,
295,17,126,4,0,,
295,17,156,4,0,,
295,17,157,4,0,,
295,17,164,4,0,,
295,17,182,4,0,,
295,17,207,4,0,,
295,17,213,4,0,,
295,17,214,4,0,,
295,17,216,4,0,,
295,17,218,4,0,,
295,17,237,4,0,,
295,17,240,4,0,,
295,17,241,4,0,,
295,17,247,4,0,,
295,17,259,4,0,,
295,17,263,4,0,,
295,17,269,4,0,,
295,17,280,4,0,,
295,17,315,4,0,,
295,17,317,4,0,,
295,17,374,4,0,,
295,17,411,4,0,,
295,17,416,4,0,,
295,17,479,4,0,,
295,17,496,4,0,,
295,17,497,4,0,,
295,17,523,4,0,,
295,17,526,4,0,,
295,17,590,4,0,,
296,17,33,1,1,1.0,
296,17,116,1,1,2.0,
296,17,28,1,4,,
296,17,292,1,7,,
296,17,252,1,10,,
296,17,395,1,13,,
296,17,18,1,16,,
296,17,282,1,19,,
296,17,233,1,22,,
296,17,187,1,25,,
296,17,265,1,28,,
296,17,69,1,31,,
296,17,358,1,34,,
296,17,203,1,37,,
296,17,370,1,40,,
296,17,179,1,43,,
296,17,484,1,46,,
296,17,68,2,0,,
296,17,185,2,0,,
296,17,193,2,0,,
296,17,197,2,0,,
296,17,223,2,0,,
296,17,238,2,0,,
296,17,264,2,0,,
296,17,270,2,0,,
296,17,279,2,0,,
296,17,358,2,0,,
296,17,364,2,0,,
296,17,418,2,0,,
296,17,469,2,0,,
296,17,498,2,0,,
296,17,57,4,0,,
296,17,89,4,0,,
296,17,92,4,0,,
296,17,104,4,0,,
296,17,156,4,0,,
296,17,157,4,0,,
296,17,164,4,0,,
296,17,182,4,0,,
296,17,207,4,0,,
296,17,213,4,0,,
296,17,214,4,0,,
296,17,216,4,0,,
296,17,218,4,0,,
296,17,237,4,0,,
296,17,240,4,0,,
296,17,241,4,0,,
296,17,263,4,0,,
296,17,280,4,0,,
296,17,317,4,0,,
296,17,339,4,0,,
296,17,374,4,0,,
296,17,398,4,0,,
296,17,411,4,0,,
296,17,479,4,0,,
296,17,490,4,0,,
296,17,496,4,0,,
296,17,523,4,0,,
296,17,526,4,0,,
296,17,590,4,0,,
297,17,28,1,1,4.0,
297,17,33,1,1,2.0,
297,17,116,1,1,3.0,
297,17,292,1,1,5.0,
297,17,362,1,1,1.0,
297,17,28,1,4,,
297,17,292,1,7,,
297,17,252,1,10,,
297,17,395,1,13,,
297,17,18,1,16,,
297,17,282,1,19,,
297,17,233,1,22,,
297,17,187,1,26,,
297,17,265,1,30,,
297,17,69,1,34,,
297,17,358,1,38,,
297,17,203,1,42,,
297,17,370,1,46,,
297,17,179,1,50,,
297,17,484,1,54,,
297,17,57,4,0,,
297,17,63,4,0,,
297,17,89,4,0,,
297,17,92,4,0,,
297,17,104,4,0,,
297,17,156,4,0,,
297,17,157,4,0,,
297,17,164,4,0,,
297,17,182,4,0,,
297,17,207,4,0,,
297,17,213,4,0,,
297,17,214,4,0,,
297,17,216,4,0,,
297,17,218,4,0,,
297,17,237,4,0,,
297,17,240,4,0,,
297,17,241,4,0,,
297,17,263,4,0,,
297,17,280,4,0,,
297,17,317,4,0,,
297,17,339,4,0,,
297,17,371,4,0,,
297,17,374,4,0,,
297,17,398,4,0,,
297,17,411,4,0,,
297,17,416,4,0,,
297,17,444,4,0,,
297,17,479,4,0,,
297,17,490,4,0,,
297,17,496,4,0,,
297,17,523,4,0,,
297,17,526,4,0,,
297,17,590,4,0,,
298,17,55,1,1,2.0,
298,17,150,1,1,1.0,
298,17,39,1,2,,
298,17,346,1,5,,
298,17,145,1,7,,
298,17,204,1,10,,
298,17,61,1,13,,
298,17,270,1,16,,
298,17,21,1,20,,
298,17,340,1,23,,
298,17,21,2,0,,
298,17,34,2,0,,
298,17,47,2,0,,
298,17,227,2,0,,
298,17,287,2,0,,
298,17,293,2,0,,
298,17,313,2,0,,
298,17,321,2,0,,
298,17,330,2,0,,
298,17,346,2,0,,
298,17,383,2,0,,
298,17,487,2,0,,
298,17,57,4,0,,
298,17,58,4,0,,
298,17,59,4,0,,
298,17,92,4,0,,
298,17,104,4,0,,
298,17,113,4,0,,
298,17,127,4,0,,
298,17,156,4,0,,
298,17,164,4,0,,
298,17,182,4,0,,
298,17,207,4,0,,
298,17,213,4,0,,
298,17,214,4,0,,
298,17,216,4,0,,
298,17,218,4,0,,
298,17,237,4,0,,
298,17,240,4,0,,
298,17,258,4,0,,
298,17,263,4,0,,
298,17,496,4,0,,
298,17,503,4,0,,
298,17,526,4,0,,
298,17,590,4,0,,
299,17,33,1,1,,
299,17,106,1,4,,
299,17,335,1,7,,
299,17,88,1,10,,
299,17,86,1,13,,
299,17,156,1,16,,
299,17,209,1,19,,
299,17,157,1,22,,
299,17,408,1,25,,
299,17,350,1,28,,
299,17,435,1,31,,
299,17,201,1,34,,
299,17,414,1,37,,
299,17,444,1,40,,
299,17,192,1,43,2.0,
299,17,199,1,43,1.0,
299,17,38,2,0,,
299,17,203,2,0,,
299,17,205,2,0,,
299,17,222,2,0,,
299,17,335,2,0,,
299,17,446,2,0,,
299,17,469,2,0,,
299,17,85,4,0,,
299,17,86,4,0,,
299,17,87,4,0,,
299,17,89,4,0,,
299,17,92,4,0,,
299,17,104,4,0,,
299,17,153,4,0,,
299,17,156,4,0,,
299,17,157,4,0,,
299,17,164,4,0,,
299,17,182,4,0,,
299,17,201,4,0,,
299,17,207,4,0,,
299,17,213,4,0,,
299,17,214,4,0,,
299,17,216,4,0,,
299,17,218,4,0,,
299,17,237,4,0,,
299,17,241,4,0,,
299,17,259,4,0,,
299,17,263,4,0,,
299,17,269,4,0,,
299,17,317,4,0,,
299,17,397,4,0,,
299,17,444,4,0,,
299,17,479,4,0,,
299,17,496,4,0,,
299,17,521,4,0,,
299,17,523,4,0,,
299,17,590,4,0,,
299,17,605,4,0,,
300,17,33,1,1,4.0,
300,17,39,1,1,3.0,
300,17,45,1,1,2.0,
300,17,252,1,1,1.0,
300,17,193,1,4,,
300,17,47,1,7,,
300,17,213,1,10,,
300,17,574,1,13,,
300,17,3,1,16,,
300,17,383,1,19,,
300,17,185,1,22,,
300,17,204,1,25,,
300,17,358,1,28,,
300,17,274,1,31,,
300,17,343,1,34,,
300,17,215,1,37,,
300,17,38,1,40,,
300,17,445,1,43,,
300,17,583,1,46,,
300,17,226,2,0,,
300,17,252,2,0,,
300,17,253,2,0,,
300,17,270,2,0,,
300,17,273,2,0,,
300,17,313,2,0,,
300,17,321,2,0,,
300,17,322,2,0,,
300,17,387,2,0,,
300,17,389,2,0,,
300,17,426,2,0,,
300,17,428,2,0,,
300,17,445,2,0,,
300,17,493,2,0,,
300,17,58,4,0,,
300,17,59,4,0,,
300,17,76,4,0,,
300,17,85,4,0,,
300,17,86,4,0,,
300,17,87,4,0,,
300,17,92,4,0,,
300,17,104,4,0,,
300,17,138,4,0,,
300,17,156,4,0,,
300,17,164,4,0,,
300,17,182,4,0,,
300,17,207,4,0,,
300,17,213,4,0,,
300,17,214,4,0,,
300,17,216,4,0,,
300,17,218,4,0,,
300,17,219,4,0,,
300,17,237,4,0,,
300,17,240,4,0,,
300,17,241,4,0,,
300,17,244,4,0,,
300,17,247,4,0,,
300,17,263,4,0,,
300,17,347,4,0,,
300,17,371,4,0,,
300,17,447,4,0,,
300,17,451,4,0,,
300,17,496,4,0,,
300,17,497,4,0,,
300,17,526,4,0,,
300,17,528,4,0,,
300,17,590,4,0,,
301,17,3,1,1,4.0,
301,17,47,1,1,2.0,
301,17,213,1,1,3.0,
301,17,252,1,1,1.0,
301,17,58,4,0,,
301,17,59,4,0,,
301,17,63,4,0,,
301,17,76,4,0,,
301,17,85,4,0,,
301,17,86,4,0,,
301,17,87,4,0,,
301,17,92,4,0,,
301,17,104,4,0,,
301,17,138,4,0,,
301,17,156,4,0,,
301,17,164,4,0,,
301,17,182,4,0,,
301,17,207,4,0,,
301,17,213,4,0,,
301,17,214,4,0,,
301,17,216,4,0,,
301,17,218,4,0,,
301,17,219,4,0,,
301,17,237,4,0,,
301,17,240,4,0,,
301,17,241,4,0,,
301,17,244,4,0,,
301,17,247,4,0,,
301,17,263,4,0,,
301,17,347,4,0,,
301,17,371,4,0,,
301,17,416,4,0,,
301,17,447,4,0,,
301,17,451,4,0,,
301,17,496,4,0,,
301,17,497,4,0,,
301,17,526,4,0,,
301,17,528,4,0,,
301,17,590,4,0,,
302,17,10,1,1,2.0,
302,17,43,1,1,1.0,
302,17,193,1,4,,
302,17,101,1,6,,
302,17,310,1,9,,
302,17,154,1,11,,
302,17,197,1,14,,
302,17,425,1,16,,
302,17,185,1,19,,
302,17,252,1,21,,
302,17,386,1,24,,
302,17,282,1,26,,
302,17,421,1,29,,
302,17,109,1,31,,
302,17,428,1,34,,
302,17,408,1,36,,
302,17,247,1,39,,
302,17,492,1,41,,
302,17,511,1,44,,
302,17,212,1,46,,
302,17,105,2,0,,
302,17,212,2,0,,
302,17,236,2,0,,
302,17,260,2,0,,
302,17,271,2,0,,
302,17,286,2,0,,
302,17,364,2,0,,
302,17,368,2,0,,
302,17,389,2,0,,
302,17,417,2,0,,
302,17,445,2,0,,
302,17,92,4,0,,
302,17,94,4,0,,
302,17,104,4,0,,
302,17,138,4,0,,
302,17,156,4,0,,
302,17,164,4,0,,
302,17,168,4,0,,
302,17,182,4,0,,
302,17,207,4,0,,
302,17,213,4,0,,
302,17,214,4,0,,
302,17,216,4,0,,
302,17,218,4,0,,
302,17,237,4,0,,
302,17,240,4,0,,
302,17,241,4,0,,
302,17,244,4,0,,
302,17,247,4,0,,
302,17,259,4,0,,
302,17,261,4,0,,
302,17,263,4,0,,
302,17,269,4,0,,
302,17,280,4,0,,
302,17,317,4,0,,
302,17,332,4,0,,
302,17,347,4,0,,
302,17,371,4,0,,
302,17,373,4,0,,
302,17,374,4,0,,
302,17,398,4,0,,
302,17,399,4,0,,
302,17,421,4,0,,
302,17,490,4,0,,
302,17,496,4,0,,
302,17,511,4,0,,
302,17,555,4,0,,
302,17,590,4,0,,
302,17,605,4,0,,
303,17,45,1,1,4.0,
303,17,269,1,1,3.0,
303,17,310,1,1,6.0,
303,17,442,1,1,2.0,
303,17,583,1,1,1.0,
303,17,584,1,1,5.0,
303,17,313,1,5,,
303,17,44,1,9,,
303,17,230,1,13,,
303,17,11,1,17,,
303,17,185,1,21,,
303,17,226,1,25,,
303,17,242,1,29,,
303,17,334,1,33,,
303,17,389,1,37,,
303,17,254,1,41,1.0,
303,17,255,1,41,3.0,
303,17,256,1,41,2.0,
303,17,442,1,45,,
303,17,583,1,49,,
303,17,21,2,0,,
303,17,69,2,0,,
303,17,246,2,0,,
303,17,305,2,0,,
303,17,321,2,0,,
303,17,368,2,0,,
303,17,385,2,0,,
303,17,386,2,0,,
303,17,389,2,0,,
303,17,422,2,0,,
303,17,423,2,0,,
303,17,424,2,0,,
303,17,445,2,0,,
303,17,581,2,0,,
303,17,14,4,0,,
303,17,53,4,0,,
303,17,58,4,0,,
303,17,63,4,0,,
303,17,76,4,0,,
303,17,92,4,0,,
303,17,104,4,0,,
303,17,126,4,0,,
303,17,156,4,0,,
303,17,157,4,0,,
303,17,164,4,0,,
303,17,182,4,0,,
303,17,188,4,0,,
303,17,201,4,0,,
303,17,206,4,0,,
303,17,207,4,0,,
303,17,213,4,0,,
303,17,214,4,0,,
303,17,216,4,0,,
303,17,218,4,0,,
303,17,237,4,0,,
303,17,240,4,0,,
303,17,241,4,0,,
303,17,244,4,0,,
303,17,247,4,0,,
303,17,259,4,0,,
303,17,263,4,0,,
303,17,269,4,0,,
303,17,280,4,0,,
303,17,317,4,0,,
303,17,371,4,0,,
303,17,373,4,0,,
303,17,374,4,0,,
303,17,399,4,0,,
303,17,411,4,0,,
303,17,416,4,0,,
303,17,430,4,0,,
303,17,444,4,0,,
303,17,447,4,0,,
303,17,451,4,0,,
303,17,496,4,0,,
303,17,590,4,0,,
304,17,33,1,1,1.0,
304,17,106,1,1,2.0,
304,17,189,1,4,,
304,17,29,1,7,,
304,17,232,1,10,,
304,17,317,1,13,,
304,17,182,1,16,,
304,17,46,1,19,,
304,17,442,1,22,,
304,17,157,1,25,,
304,17,36,1,28,,
304,17,319,1,31,,
304,17,231,1,34,,
304,17,334,1,37,,
304,17,38,1,40,,
304,17,475,1,43,,
304,17,484,1,46,,
304,17,368,1,49,,
304,17,23,2,0,,
304,17,34,2,0,,
304,17,103,2,0,,
304,17,174,2,0,,
304,17,179,2,0,,
304,17,265,2,0,,
304,17,276,2,0,,
304,17,283,2,0,,
304,17,407,2,0,,
304,17,442,2,0,,
304,17,446,2,0,,
304,17,457,2,0,,
304,17,46,4,0,,
304,17,89,4,0,,
304,17,92,4,0,,
304,17,104,4,0,,
304,17,156,4,0,,
304,17,157,4,0,,
304,17,164,4,0,,
304,17,182,4,0,,
304,17,201,4,0,,
304,17,207,4,0,,
304,17,213,4,0,,
304,17,214,4,0,,
304,17,216,4,0,,
304,17,218,4,0,,
304,17,237,4,0,,
304,17,240,4,0,,
304,17,241,4,0,,
304,17,263,4,0,,
304,17,317,4,0,,
304,17,332,4,0,,
304,17,397,4,0,,
304,17,421,4,0,,
304,17,496,4,0,,
304,17,523,4,0,,
304,17,590,4,0,,
305,17,29,1,1,4.0,
305,17,33,1,1,1.0,
305,17,106,1,1,2.0,
305,17,189,1,1,3.0,
305,17,189,1,4,,
305,17,29,1,7,,
305,17,232,1,10,,
305,17,317,1,13,,
305,17,182,1,16,,
305,17,46,1,19,,
305,17,442,1,22,,
305,17,157,1,25,,
305,17,36,1,28,,
305,17,319,1,31,,
305,17,231,1,35,,
305,17,334,1,39,,
305,17,38,1,43,,
305,17,475,1,47,,
305,17,484,1,51,,
305,17,368,1,55,,
305,17,46,4,0,,
305,17,89,4,0,,
305,17,92,4,0,,
305,17,104,4,0,,
305,17,156,4,0,,
305,17,157,4,0,,
305,17,164,4,0,,
305,17,182,4,0,,
305,17,201,4,0,,
305,17,207,4,0,,
305,17,213,4,0,,
305,17,214,4,0,,
305,17,216,4,0,,
305,17,218,4,0,,
305,17,237,4,0,,
305,17,240,4,0,,
305,17,241,4,0,,
305,17,263,4,0,,
305,17,317,4,0,,
305,17,332,4,0,,
305,17,397,4,0,,
305,17,421,4,0,,
305,17,444,4,0,,
305,17,496,4,0,,
305,17,523,4,0,,
305,17,590,4,0,,
306,17,29,1,1,4.0,
306,17,33,1,1,1.0,
306,17,106,1,1,2.0,
306,17,189,1,1,3.0,
306,17,189,1,4,,
306,17,29,1,7,,
306,17,232,1,10,,
306,17,317,1,13,,
306,17,182,1,16,,
306,17,46,1,19,,
306,17,442,1,22,,
306,17,157,1,25,,
306,17,36,1,28,,
306,17,319,1,31,,
306,17,231,1,35,,
306,17,334,1,39,,
306,17,38,1,45,,
306,17,475,1,51,,
306,17,484,1,57,,
306,17,368,1,63,,
306,17,46,4,0,,
306,17,53,4,0,,
306,17,57,4,0,,
306,17,58,4,0,,
306,17,59,4,0,,
306,17,63,4,0,,
306,17,76,4,0,,
306,17,85,4,0,,
306,17,86,4,0,,
306,17,87,4,0,,
306,17,89,4,0,,
306,17,92,4,0,,
306,17,104,4,0,,
306,17,126,4,0,,
306,17,156,4,0,,
306,17,157,4,0,,
306,17,164,4,0,,
306,17,182,4,0,,
306,17,201,4,0,,
306,17,207,4,0,,
306,17,213,4,0,,
306,17,214,4,0,,
306,17,216,4,0,,
306,17,218,4,0,,
306,17,237,4,0,,
306,17,240,4,0,,
306,17,241,4,0,,
306,17,263,4,0,,
306,17,269,4,0,,
306,17,280,4,0,,
306,17,317,4,0,,
306,17,332,4,0,,
306,17,337,4,0,,
306,17,371,4,0,,
306,17,374,4,0,,
306,17,397,4,0,,
306,17,399,4,0,,
306,17,411,4,0,,
306,17,416,4,0,,
306,17,421,4,0,,
306,17,430,4,0,,
306,17,444,4,0,,
306,17,479,4,0,,
306,17,496,4,0,,
306,17,523,4,0,,
306,17,525,4,0,,
306,17,590,4,0,,
306,17,684,4,0,,
306,17,693,4,0,,
307,17,117,1,1,,
307,17,96,1,4,,
307,17,93,1,7,,
307,17,197,1,9,,
307,17,203,1,12,,
307,17,364,1,15,,
307,17,395,1,17,,
307,17,237,1,20,,
307,17,347,1,23,,
307,17,170,1,25,,
307,17,136,1,28,,
307,17,244,1,31,,
307,17,367,1,33,,
307,17,379,1,36,,
307,17,179,1,39,,
307,17,105,1,41,,
307,17,68,1,44,,
307,17,7,2,0,,
307,17,8,2,0,,
307,17,9,2,0,,
307,17,193,2,0,,
307,17,223,2,0,,
307,17,226,2,0,,
307,17,252,2,0,,
307,17,290,2,0,,
307,17,384,2,0,,
307,17,385,2,0,,
307,17,409,2,0,,
307,17,418,2,0,,
307,17,427,2,0,,
307,17,501,2,0,,
307,17,92,4,0,,
307,17,94,4,0,,
307,17,104,4,0,,
307,17,113,4,0,,
307,17,115,4,0,,
307,17,138,4,0,,
307,17,156,4,0,,
307,17,157,4,0,,
307,17,164,4,0,,
307,17,182,4,0,,
307,17,207,4,0,,
307,17,213,4,0,,
307,17,214,4,0,,
307,17,216,4,0,,
307,17,218,4,0,,
307,17,237,4,0,,
307,17,240,4,0,,
307,17,241,4,0,,
307,17,244,4,0,,
307,17,247,4,0,,
307,17,263,4,0,,
307,17,280,4,0,,
307,17,317,4,0,,
307,17,339,4,0,,
307,17,347,4,0,,
307,17,374,4,0,,
307,17,398,4,0,,
307,17,411,4,0,,
307,17,447,4,0,,
307,17,473,4,0,,
307,17,490,4,0,,
307,17,496,4,0,,
307,17,526,4,0,,
307,17,590,4,0,,
308,17,7,1,1,2.0,
308,17,8,1,1,4.0,
308,17,9,1,1,3.0,
308,17,93,1,1,7.0,
308,17,96,1,1,6.0,
308,17,117,1,1,5.0,
308,17,197,1,1,8.0,
308,17,428,1,1,1.0,
308,17,96,1,4,,
308,17,93,1,7,,
308,17,197,1,9,,
308,17,203,1,12,,
308,17,364,1,15,,
308,17,395,1,17,,
308,17,237,1,20,,
308,17,347,1,23,,
308,17,170,1,25,,
308,17,136,1,28,,
308,17,244,1,31,,
308,17,367,1,33,,
308,17,379,1,36,,
308,17,179,1,42,,
308,17,105,1,47,,
308,17,68,1,53,,
308,17,63,4,0,,
308,17,92,4,0,,
308,17,94,4,0,,
308,17,104,4,0,,
308,17,113,4,0,,
308,17,115,4,0,,
308,17,138,4,0,,
308,17,156,4,0,,
308,17,157,4,0,,
308,17,164,4,0,,
308,17,182,4,0,,
308,17,207,4,0,,
308,17,213,4,0,,
308,17,214,4,0,,
308,17,216,4,0,,
308,17,218,4,0,,
308,17,237,4,0,,
308,17,240,4,0,,
308,17,241,4,0,,
308,17,244,4,0,,
308,17,247,4,0,,
308,17,263,4,0,,
308,17,280,4,0,,
308,17,317,4,0,,
308,17,339,4,0,,
308,17,347,4,0,,
308,17,374,4,0,,
308,17,398,4,0,,
308,17,411,4,0,,
308,17,412,4,0,,
308,17,416,4,0,,
308,17,447,4,0,,
308,17,473,4,0,,
308,17,490,4,0,,
308,17,496,4,0,,
308,17,526,4,0,,
308,17,590,4,0,,
309,17,33,1,1,1.0,
309,17,86,1,1,2.0,
309,17,43,1,4,,
309,17,336,1,7,,
309,17,98,1,10,,
309,17,209,1,13,,
309,17,316,1,16,,
309,17,422,1,19,,
309,17,44,1,24,,
309,17,435,1,29,,
309,17,46,1,34,,
309,17,528,1,39,,
309,17,268,1,44,,
309,17,87,1,49,,
309,17,29,2,0,,
309,17,129,2,0,,
309,17,174,2,0,,
309,17,242,2,0,,
309,17,253,2,0,,
309,17,351,2,0,,
309,17,415,2,0,,
309,17,422,2,0,,
309,17,423,2,0,,
309,17,424,2,0,,
309,17,435,2,0,,
309,17,481,2,0,,
309,17,486,2,0,,
309,17,598,2,0,,
309,17,46,4,0,,
309,17,53,4,0,,
309,17,85,4,0,,
309,17,86,4,0,,
309,17,87,4,0,,
309,17,92,4,0,,
309,17,104,4,0,,
309,17,113,4,0,,
309,17,156,4,0,,
309,17,164,4,0,,
309,17,168,4,0,,
309,17,182,4,0,,
309,17,207,4,0,,
309,17,213,4,0,,
309,17,214,4,0,,
309,17,216,4,0,,
309,17,218,4,0,,
309,17,237,4,0,,
309,17,240,4,0,,
309,17,263,4,0,,
309,17,451,4,0,,
309,17,496,4,0,,
309,17,521,4,0,,
309,17,528,4,0,,
309,17,555,4,0,,
309,17,590,4,0,,
310,17,33,1,1,3.0,
310,17,43,1,1,5.0,
310,17,86,1,1,4.0,
310,17,336,1,1,6.0,
310,17,424,1,1,2.0,
310,17,604,1,1,1.0,
310,17,43,1,4,,
310,17,336,1,7,,
310,17,98,1,10,,
310,17,209,1,13,,
310,17,316,1,16,,
310,17,422,1,19,,
310,17,44,1,24,,
310,17,435,1,30,,
310,17,46,1,36,,
310,17,528,1,42,,
310,17,268,1,48,,
310,17,87,1,54,,
310,17,604,1,60,,
310,17,46,4,0,,
310,17,53,4,0,,
310,17,63,4,0,,
310,17,85,4,0,,
310,17,86,4,0,,
310,17,87,4,0,,
310,17,92,4,0,,
310,17,104,4,0,,
310,17,113,4,0,,
310,17,156,4,0,,
310,17,164,4,0,,
310,17,168,4,0,,
310,17,182,4,0,,
310,17,207,4,0,,
310,17,213,4,0,,
310,17,214,4,0,,
310,17,216,4,0,,
310,17,218,4,0,,
310,17,237,4,0,,
310,17,240,4,0,,
310,17,263,4,0,,
310,17,315,4,0,,
310,17,416,4,0,,
310,17,451,4,0,,
310,17,496,4,0,,
